fs,fss,nfeatures,features,targets,reliability,oids
-8754961486292191806,-596965435,10,"{{-0.11202713060292206,-0.7191353283247456,-0.8556044967540088,-1.3862943611198906,-0.09725901836917965,-12.367328027087364,-2.890371757896165,-1.4309553723739108,-3.7826452271286155,-1.3862943611198906}}",{6.548219102762372},{1},"{16418,16425,16452,16457,16483,16507}"
-5951735317690032369,1430580327,7,"{{-10.401106348814837,-0.6678173444306782,-13.272906988144165,-0.2876820724517809,0,-1.3862943611198906,-10.708250642916408}}",{11.9497987967714},{1},"{16425,16440,16457,16478}"
-7971004576533452411,-1535482978,12,"{{-0.11202713060292206,-0.7191353283247456,-0.09725901836917965,-1.3862943611198906,-12.367328027087364,-1.4309553723739108,-10.401106348814837,-0.20307550321591045,-3.7826452271286155,-1.3862943611198906,-11.806862931584517,-2.772588722239781},{-0.11202713060292206,-0.7191353283247456,-0.09725901836917965,-1.3862943611198906,-12.367328027087364,-1.4309553723739108,-10.401106348814837,-0.20307550321591045,-3.7826452271286155,-1.3862943611198906,-11.806862931584517,-2.890371757896165}}","{5.996452088619021,5.996452088619021}","{1,1}","{16418,16425,16440,16452,16457,16478,16483,16507}"
-6747521538659772949,598310752,11,"{{-12.367328027087364,-4.6002870046727695,-0.6678173444306782,-3.7425615452004064,-2.4849066497880004,-14.959841313840421,-2.4849066497880004,-13.272906988144165,-1.0161294578281923,-1.5235523378721705,-1.4643856107083681}}",{5.831882477283517},{1},"{16385,16406,16399,16418,16457,16488,16502}"
-6846011022746249658,1027673640,4,"{{-2.890371757896165,-3.7826452271286155,-14.743062444355063,-3.0474467446168054}}",{3.6109179126442243},{1},"{16452,16483,16507}"
-6571914703387389993,1167264645,21,"{{-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-3.526913309836802,-4.727387818712341,-4.727387818712341,-14.959157077216943,-4.727387818712341,-3.7812871628407643,-0.5682273363332855,-12.868292334320397,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-14.959841313840421,-12.367328027087364,-1.0161294578281923,-1.3862943611198906,-0.5614967699468958}}",{2.70805020110221},{1},"{16385,16430,16413,16406,16399,16418,16435,16435,16440,16457,16464,16478,16488,16495,16502,16507}"
-4506995590541967356,651761450,9,"{{-1.8626752716686563,-1.9459101490553135,-4.727387818712341,-3.007047975308439,-4.727387818712341,-5.580424408531569,-10.401106348814837,-1.9459101490553135,-11.113715751024571}}",{1.791759469228055},{1},"{16435,16440,16447,16464,16478,16507}"
-1573023350148659030,183844836,2,"{{-14.743062444355063,-0.6043176896131222}}",{0},{1},{16507}
-2444720784039749802,1830262332,3,"{{-10.829827620263284,-14.743062444355063,-1.0161294578281923}}",{13.958569667400754},{1},"{16418,16457,16507}"
-6387362809141986757,1489275896,1,{{-13.858945455877352}},{4.883613706293629},{1},{16399}
-5951735317690032369,1778680914,2,"{{-0.6678173444306782,-13.272906988144165}}",{2.3978952727983707},{1},{16457}
-196995888411579451,-1433846346,0,,{0},{1},"{16399,16440,16478,16488,16507}"
2103229838344518222,1924432272,15,"{{-1.3862943611198906,-0.7191353283247456,-12.367328027087364,-0.11202713060292206,-1.3862943611198906,-1.4309553723739108,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.7826452271286155,-1.3862943611198906,-1.3862943611198906,-3.974962778160936,-0.6931471805599453,-2.772588722239781}}",{6.555356891810665},{1},"{16430,16413,16413,16418,16425,16452,16457,16478,16483,16507}"
1693774000992751456,-2099630139,7,"{{-3.4196523656796733,0,-0.5682273363332855,-12.868292334320397,-10.401106348814837,-11.806862931584517,-0.20307550321591045}}",{0.6931471805599453},{1},"{16440,16464,16478,16507}"
3549109824785540005,-1231442274,7,"{{-3.4196523656796733,0,-3.7425615452004064,-0.5682273363332855,-10.401106348814837,-11.806862931584517,-0.20307550321591045}}",{8.923324744067562},{1},"{16399,16440,16464,16478,16507}"
-5323664899700589841,-1070553995,4,"{{-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.6931471805599453}}",{10.714617748755122},{1},"{16430,16413,16413,16478,16483}"
-1889760809355916724,973695374,1,{{-11.93201730599305}},{4.127134385045092},{1},{16478}
-310926232940389306,541050870,5,"{{-10.401106348814837,-1.3862943611198906,-1.3862943611198906,-9.727421389904682,-0.6043176896131222}}",{12.408486820248699},{1},"{16430,16413,16399,16440,16478,16507}"
5372730239182956237,1697206131,2,"{{-11.806862931584517,-10.420568570464626}}",{0},{1},{16440}
-2216088972165640435,826307755,9,"{{-1.5235523378721705,-1.025400360113085,-10.829827620263284,-1.779409008716249,-9.319827910797311,-0.3430127066731566,-3.937340792780059,-1.0161294578281923,-12.963524726190421}}",{5.616771097666572},{1},"{16385,16399,16418,16457,16507}"
-1889760809355916724,-352874723,2,"{{-1.3862943611198906,-1.3862943611198906}}",{0},{1},{16413}
4486446217020337985,501938575,7,"{{-0.3696093159219786,0,-1.0161294578281923,-1.3862943611198906,-3.4819312730925707,-12.367328027087364,-7.327459299804411}}",{7.7279755421055585},{1},"{16392,16418,16425,16457,16464,16478,16507}"
-7971004576533452411,1093610312,2,"{{-13.421669132350415,-2.7653821929596063}}",{1.542822245489761},{1},{16464}
-1889760809355916724,1366680264,1,{{-11.93201730599305}},{3.7612001156935624},{1},{16478}
5372730239182956237,1868901402,1,{{-1.252762968495368}},{0.6931471805599453},{1},{16447}
-7110568913434103698,-899485763,6,"{{-14.743062444355063,-1.3400058453019061,-1.9459101490553135,-10.420568570464626,-10.401106348814837,-1.252762968495368}}",{8.48301573961465},{1},"{16440,16447,16478,16507}"
-1889760809355916724,-1450488157,14,"{{-4.388984109633438,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.3768950735690333,-9.860952782529203,-15.242824734036668,-0.8755327071046938,-4.727387818712341,-4.727387818712341,-10.401106348814837},{-4.388984109633438,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.3768950735690333,-9.860952782529203,-15.242824734036668,-0.8755327071046938,-4.727387818712341,-4.727387818712341,-11.806862931584517}}","{8.990192329641772,8.990192329641772}","{1,1}","{16430,16413,16413,16399,16435,16435,16440,16464,16471,16478,16488,16507}"
-1889760809355916724,339690167,11,"{{-4.388984109633438,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-9.860952782529203,-4.727387818712341,-4.727387818712341,-10.401106348814837}}",{9.592536853144992},{1},"{16430,16413,16413,16435,16435,16440,16464,16471,16478,16507}"
146477119612211947,1855532824,8,"{{-0.6043176896131222,-4.727387818712341,-4.727387818712341,-8.22130525280142,-6.295777548893901,-3.3768950735690333,-9.21954258275344,-10.829827620263284}}",{7.372118028337787},{1},"{16399,16418,16435,16457,16471,16478,16507}"
-1573023350148659030,543199483,2,"{{-1.3862943611198906,-0.2876820724517809}}",{11.612716499823186},{1},"{16430,16413}"
-1889760809355916724,-975393713,9,"{{-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-3.3768950735690333,-15.242824734036668,-0.8755327071046938,-4.727387818712341,-4.727387818712341}}",{12.714840152826692},{1},"{16430,16413,16413,16399,16435,16471,16478,16488,16507}"
-2202723705874175045,-2061245799,3,"{{-10.401106348814837,-9.727421389904682,-13.858945455877352}}",{14.262952193862596},{1},"{16399,16440,16478}"
-2216088972165640435,-1376868554,3,"{{0,-6.217826204697014,-13.421669132350415}}",{0},{1},{16464}
-5845388691995996195,1431161934,2,"{{-6.214608050924742,-13.421669132350415}}",{0},{1},{16464}
-3210595597316270705,-1864296896,14,"{{-4.727387818712341,-4.639761626644851,-1.779409008716249,-10.401106348814837,-1.9459101490553135,-1.1149585546163294,-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-0.2876820724517809,-4.727387818712341,-0.9134981405910861,-10.420568570464626}}",{5.356586274672012},{1},"{16430,16413,16413,16435,16440,16447,16457,16464,16478,16507}"
3549109824785540005,508392488,6,"{{-3.4196523656796733,0,-0.5682273363332855,-10.401106348814837,-11.806862931584517,-0.20307550321591045}}",{5.877735781779639},{1},"{16440,16464,16478,16507}"
1076878163750528468,534540469,0,,{11.813666891635643},{1},{16430}
3549109824785540005,604526236,20,"{{-3.4196523656796733,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-4.727387818712341,-4.727387818712341,0,-4.727387818712341,-1.3862943611198906,-3.7425615452004064,-0.5682273363332855,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-1.3862943611198906,-0.20307550321591045}}",{7.961370201719511},{1},"{16385,16430,16413,16413,16406,16399,16435,16435,16440,16464,16478,16488,16495,16502,16507}"
1025902338300761143,-1782361628,10,"{{-9.210340371976182,-0.6043176896131222,-9.504277838590472,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-10.401106348814837,-1.9590502892399166}}",{11.189671481051029},{1},"{16430,16413,16399,16435,16440,16447,16471,16478,16507}"
7915967579038312663,1783150802,8,"{{-1.4643856107083681,-2.4849066497880004,-3.7425615452004064,-12.367328027087364,-14.959841313840421,-0.6043176896131222,-1.0161294578281923,-2.4849066497880004}}",{16.151693953325243},{1},"{16385,16406,16399,16418,16457,16464,16488,16502,16507}"
-6387362809141986757,1260095176,11,"{{-15.242824734036668,-10.401106348814837,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-2.6737692048765918,0,-9.504277838590472,-0.6043176896131222,-14.959841313840421}}",{8.595264726836392},{1},"{16430,16413,16406,16399,16440,16447,16478,16488,16507}"
146477119612211947,689776225,2,"{{-3.3768950735690333,-13.858945455877352}}",{0.6522175326950611},{1},{16399}
-6846011022746249658,923506004,13,"{{-1.9459101490553135,-0.7487598523539759,-4.727387818712341,-2.890371757896165,-4.727387818712341,-12.367328027087364,-1.9459101490553135,-3.7826452271286155,-4.727387818712341,-3.0474467446168054,-1.9459101490553135,-4.638382279516398,-1.9459101490553135}}",{1.3862943611198906},{1},"{16418,16435,16435,16447,16447,16452,16457,16457,16471,16483,16507,16507}"
2434959201386717317,-2068952756,1,{{-14.743062444355063}},{0},{1},{16507}
-6571914703387389993,2038215060,6,"{{-0.5682273363332855,-12.868292334320397,-14.743062444355063,-10.401106348814837,-11.806862931584517,-0.5614967699468958}}",{0},{1},"{16440,16478,16507}"
-2216088972165640435,752074017,0,,{0},{1},"{16385,16406,16399,16418,16435,16457,16464,16488,16502,16507}"
1524343667767028728,869667819,4,"{{-13.046917587694706,-0.027363187820156575,-10.420568570464626,-10.401106348814837}}",{11.457455037444154},{1},"{16440,16471,16478}"
4778871310081631647,1685556168,12,"{{-4.727387818712341,-4.727387818712341,-8.626725545908231,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-1.9459101490553135,-2.578530112938457e-06,-4.727387818712341,-1.0161294578281923,-4.727387818712341,-1.9459101490553135},{-4.727387818712341,-4.727387818712341,-8.626725545908231,-1.3862943611198906,-1.3862943611198906,-10.829827620263284,-1.9459101490553135,-2.578530112938457e-06,-4.727387818712341,-1.0161294578281923,-4.727387818712341,-1.9459101490553135}}","{5.043235938261862,5.918893854273146}","{1,1}","{16418,16425,16435,16435,16447,16457,16464,16471,16507}"
4486446217020337985,-211027508,2,"{{-0.3696093159219786,-14.743062444355063}}",{11.856330755193937},{1},"{16392,16507}"
1693774000992751456,-1115354045,21,"{{-3.4196523656796733,-4.727387818712341,-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-4.727387818712341,-14.959157077216943,0,-1.3862943611198906,-3.7812871628407643,-0.5682273363332855,-12.868292334320397,-10.401106348814837,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0161294578281923,-15.242824734036668,-0.20307550321591045}}",{2.302585092994046},{1},"{16430,16413,16406,16399,16418,16435,16440,16457,16464,16478,16488,16502,16507}"
-6571914703387389993,1894900691,1,{{-11.806862931584517}},{0},{1},{16440}
-6571914703387389993,-466849922,19,"{{-4.727387818712341,-3.1682398607308766,-1.4643856107083681,-3.526913309836802,-4.727387818712341,-4.727387818712341,-14.959157077216943,-4.727387818712341,-1.3862943611198906,-3.7812871628407643,-0.5682273363332855,-12.868292334320397,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-1.3862943611198906,-0.5614967699468958}}",{1.0986122886681098},{1},"{16385,16430,16413,16413,16406,16399,16435,16435,16440,16464,16478,16488,16495,16507}"
1025902338300761143,-1473779269,11,"{{-0.6043176896131222,-9.504277838590472,-1.9459101490553135,-2.6737692048765918,-1.9459101490553135,0,-14.959841313840421,-4.727387818712341,-4.727387818712341,-10.401106348814837,-1.9590502892399166}}",{7.982416346827733},{1},"{16406,16399,16435,16440,16447,16471,16478,16507}"
5068614643165729469,1376705212,9,"{{-1.4643856107083681,0,-3.1682398607308766,-13.421669132350415,-3.7425615452004064,-14.959841313840421,-4.727387818712341,-4.727387818712341,-3.4196523656796733}}",{8.272059622210412},{1},"{16385,16406,16399,16435,16464,16488}"
299267792258938541,1361379946,7,"{{-0.9134981405910861,-1.252762968495368,-2.994692088903998,0,-10.401106348814837,-1.9459101490553135,-10.420568570464626}}",{8.702344075220351},{1},"{16440,16447,16464,16478,16507}"
3549109824785540005,1172100482,16,"{{-2.4849066497880004,-2.4849066497880004,-3.1682398607308766,-1.4643856107083681,-1.3862943611198906,-3.7425615452004064,-0.5682273363332855,-1.3862943611198906,-10.401106348814837,-11.806862931584517,-14.959841313840421,-1.3862943611198906,-12.367328027087364,-1.0161294578281923,-1.3862943611198906,-0.20307550321591045}}",{4.219507705176107},{1},"{16385,16430,16413,16413,16406,16399,16418,16440,16457,16478,16488,16502,16507}"
299267792258938541,1698252304,1,{{-4.727387818712341}},{0},{1},{16435}
-3515944407635664271,-1263405308,6,"{{-0.7487598523539759,-4.727387818712341,-2.890371757896165,-4.727387818712341,-13.046917587694706,-1.791759469228055}}",{3.5263605246161616},{1},"{16435,16452,16471,16483}"
-3515944407635664271,1863963973,3,"{{-0.8246229357117946,-0.3430127066731566,-14.743062444355063}}",{0},{1},{16507}
3759324545287071861,-693525044,0,,{0},{1},"{16399,16440,16478,16488,16507}"
1524343667767028728,-1919223045,11,"{{-0.9134981405910861,-2.994692088903998,-4.727387818712341,-0.027363187820156575,-1.9459101490553135,-4.727387818712341,-4.727387818712341,-10.420568570464626,-10.401106348814837,-4.727387818712341,-1.252762968495368}}",{11.07980134886809},{1},"{16435,16435,16440,16447,16457,16464,16471,16478,16507}"
-1573023350148659030,1940246228,15,"{{-2.994692088903998,-1.779409008716249,-10.401106348814837,-1.9459101490553135,-1.1149585546163294,-1.252762968495368,-0.6228005731438893,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-12.367328027087364,-0.2876820724517809,-1.3862943611198906,-0.6043176896131222,-10.420568570464626}}",{8.64541048921699},{1},"{16430,16413,16413,16418,16425,16440,16447,16457,16464,16478,16507}"
1322643491423167220,-1381427876,6,"{{-1.8626752716686563,-9.319827910797311,-3.7425615452004064,-10.420568570464626,-10.401106348814837,-12.963524726190421}}",{8.511376306094673},{1},"{16385,16399,16440,16457,16478,16507}"
7102013096890644952,-1415428424,5,"{{-3.974962778160936,-8.763758908041098,-2.890371757896165,-14.743062444355063,-4.482733108317097}}",{1.9459101490553132},{1},"{16452,16483,16507}"
816913887554954199,-123189984,4,"{{-0.977827684121602,-11.806862931584517,-10.401106348814837,-2.4391759945505},{-0.977827684121602,-11.806862931584517,-10.401106348814837,-1.0939649936076234}}","{3.9889840465642745,9.066585468331045}","{1,1}","{16440,16457,16478,16507}"
5068614643165729469,640871178,3,"{{-1.4643856107083681,-3.1682398607308766,-3.7425615452004064}}",{9.012377119192271},{1},"{16385,16399,16488}"
4778871310081631647,-1995234657,3,"{{-8.626725545908231,-14.743062444355063,-2.578530112938457e-06}}",{0},{1},{16507}
-310926232940389306,1537263415,7,"{{-9.210340371976182,-15.242824734036668,-10.401106348814837,-9.211447651454138,-1.3862943611198906,-9.727421389904682,-0.6043176896131222}}",{3.4011973816621555},{1},"{16430,16413,16399,16440,16478,16488,16507}"
7915967579038312663,1077045864,1,{{-4.727387818712341}},{0},{1},{16435}
-5951735317690032369,-416822531,9,"{{-0.09933504492467592,-0.11202713060292206,-10.401106348814837,-0.6678173444306782,-0.2876820724517809,-12.367328027087364,0,-1.3862943611198906,-10.708250642916408}}",{9.60904937558734},{1},"{16418,16425,16440,16457,16478,16483,16507}"
-1829334865866162189,2056810116,1,{{-1.3862943611198906}},{0},{1},{16425}
299267792258938541,1765568064,2,"{{-2.994692088903998,-13.421669132350415}}",{0},{1},{16464}
-6387362809141986757,-783976457,8,"{{-15.242824734036668,-10.401106348814837,-1.9459101490553135,-1.9459101490553135,-1.3862943611198906,-1.3862943611198906,-9.504277838590472,-0.6043176896131222}}",{12.153957961262721},{1},"{16430,16413,16399,16440,16447,16478,16488,16507}"
